ordinal,item,itemLabel,inception,inceptionPrecision,startTime,startTimePrecision,abolished,abolishedPrecision,endTime,endTimePrecision,replaces,replacesLabel,replacedBy,replacedByLabel,follows,followsLabel,followedBy,followedByLabel
,Q46621719,First Mutharika ministry,2014-05-31,11,,,2020-06-28,11,,,,,,,,,,
,Q109729059,Chakwera Cabinet,2020-07-08,11,,,,,,,,,,,,,,
