id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q4381737,Vice President of Malawi,Q1020,Q1020,,,,,,,Vice-President of Malawi
Q46624756,Minister of Agriculture,Q1020,Q1020,,,,,,,
Q109729459,Minister of Civic Education and National Unity,Q1020,Q1020,,,,,,,
Q46624691,"Minister of Civic Education, Culture and Community Development",Q1020,Q1020,,,,,,,
Q46627805,Minister of Defence,Q1020,Q1020,,,,,,,
Q109729573,Minister of Education,Q1020,Q1020,,,,,,,
Q46624549,"Minister of Education, Science and Technology",Q1020,Q1020,,,,,,,
Q46624677,"Minister of Finance, Economic Planning and Development",Q1020,Q1020,,,,,,,Minister of Finance (Malawi)
Q18204379,Minister of Foreign Affairs,Q1020,Q1020,,,,,,,Minister of Foreign Affairs (Malawi)
Q109729495,Minister of Forestry and Natural Resources,Q1020,Q1020,,,,,,,
Q46624742,"Minister of Gender, Children, Disability and Social Welfare",Q1020,Q1020,,,,,,,
Q109729492,"Minister of Gender, Community Development and Social Welfare",Q1020,Q1020,,,,,,,
Q109729514,Minister of Health,Q1020,Q1020,,,,,,,
Q46624532,Minister of Health and Population,Q1020,Q1020,,,,,,,
Q46624571,Minister of Home Affairs and Internal Security,Q1020,Q1020,,,,,,,
Q109729480,Minister of Homeland Security,Q1020,Q1020,,,,,,,
Q109729474,Minister of Industry,Q1020,Q1020,,,,,,,
Q46624711,Minister of Industry and Trade,Q1020,Q1020,,,,,,,
Q109729549,Minister of Information,Q1020,Q1020,,,,,,,
Q46624787,Minister of Information and Communications Technology,Q1020,Q1020,,,,,,,
Q46624811,Minister of Justice of Malawi,Q1020,Q1020,,,,,,,
Q46624656,"Minister of Labour, Youth, Sports and Manpower Development",Q1020,Q1020,,,,,,,
Q109729516,Minister of Lands,Q1020,Q1020,,,,,,,
Q46624514,"Minister of Lands, Housing and Urban Development",Q1020,Q1020,,,,,,,
Q46624772,Minister of Local Government and Rural Development,Q1020,Q1020,,,,,,,
Q109729486,Minister of Mining,Q1020,Q1020,,,,,,,
Q46624434,"Minister of Natural Resources, Energy and Mining",Q1020,Q1020,,,,,,,
Q109729534,"Minister of Tourism, Culture and Wildlife",Q1020,Q1020,,,,,,,
Q109729468,Minister of Trade,Q1020,Q1020,,,,,,,
Q109729444,Minister of Youth and Sports,Q1020,Q1020,,,,,,,
Q109729578,Deputy Minister of Agriculture,Q1020,Q1020,,,,,,,
Q46624637,Deputy Minister of Defence,Q1020,Q1020,,,,,,,
Q109729503,Deputy Minister of Education,Q1020,Q1020,,,,,,,
Q46624605,"Deputy Minister of Gender, Children, Disability and Social Welfare",Q1020,Q1020,,,,,,,
Q109729569,Deputy Minister of Health,Q1020,Q1020,,,,,,,
Q109729417,Deputy Minister of Labour,Q1020,Q1020,,,,,,,
Q109729583,Deputy Minister of Lands,Q1020,Q1020,,,,,,,
Q109729543,Deputy Minister of Local Government,Q1020,Q1020,,,,,,,
Q109729498,Deputy Minister of Transport and Public Works,Q1020,Q1020,,,,,,,
Q46624583,Attorney General,Q1020,Q1020,,,,,,,
Q6597947,Speaker of the National Assembly of Malawi,Q1020,,,,,,,,List of speakers of the National Assembly of Malawi
Q109729940,Governor of the Reserve Bank of Malawi,Q1020,,,,,,,,
